 3 - 43;  2 - 40;  15 - 27;  32 - 17;  2 - 40;  12 - 30;  3 - 48;  2 - 47;  1 - 43;  2 - 44;  12 - 30;  15 - 27;  20 - 31;  15 - 27;  2 - 43;  0 - 47;  12 - 30;  0 - 47;  12 - 30;  24 - 26;  3 - 42;  2 - 45;  4 - 42;  4 - 39;  3 - 44;  2 - 40;  10 - 39;  23 - 19;  5 - 43;  2 - 44; 
 4 - 38;  4 - 38;  1 - 47;  3 - 39;  2 - 40;  4 - 38;  1 - 45;  0 - 48;  3 - 47;  1 - 41;  3 - 39;  2 - 40;  5 - 41;  2 - 40;  1 - 41;  0 - 43;  2 - 48;  7 - 35;  12 - 30;  16 - 32;  14 - 33;  12 - 30;  0 - 42;  1 - 41;  20 - 26;  2 - 40;  0 - 42;  3 - 45;  13 - 29;  22 - 29; 
 22 - 20;  23 - 25;  2 - 40;  10 - 32;  2 - 40;  5 - 37;  2 - 49;  11 - 31;  25 - 17;  5 - 42;  3 - 46;  1 - 46;  21 - 30;  12 - 39;  12 - 34;  11 - 36;  1 - 50;  1 - 41;  30 - 14;  4 - 42;  1 - 41;  14 - 32;  5 - 39;  3 - 46;  24 - 18;  24 - 23;  13 - 29;  1 - 46;  0 - 51;  2 - 47; 
 14 - 28;  4 - 46;  24 - 19;  18 - 32;  1 - 41;  6 - 40;  15 - 30;  13 - 36;  12 - 31;  13 - 29;  14 - 29;  1 - 48;  5 - 40;  22 - 27;  23 - 27;  1 - 43;  12 - 30;  20 - 24;  1 - 41;  4 - 40;  21 - 26;  1 - 41;  2 - 42;  4 - 40;  4 - 38;  14 - 34;  12 - 30;  4 - 39;  13 - 33;  11 - 40; 
 14 - 34;  9 - 38;  5 - 40;  25 - 17;  4 - 39;  3 - 40;  15 - 27;  13 - 35;  7 - 44;  1 - 41;  13 - 33;  4 - 38;  11 - 31;  14 - 28;  23 - 19;  4 - 39;  1 - 41;  3 - 39;  21 - 25;  2 - 47;  12 - 30;  2 - 40;  0 - 50;  12 - 30;  0 - 43;  3 - 46;  7 - 38;  13 - 39;  12 - 30;  0 - 44; 
 13 - 35;  1 - 48;  3 - 39;  8 - 34;  4 - 38;  4 - 46;  4 - 38;  9 - 33;  35 - 13;  14 - 32;  26 - 19;  6 - 42;  11 - 31;  15 - 31;  2 - 42;  21 - 27;  1 - 41;  14 - 28;  4 - 44;  0 - 45;  16 - 34;  18 - 24;  12 - 30;  1 - 49;  22 - 28;  2 - 40;  1 - 41;  15 - 28;  34 - 13;  12 - 30; 
 24 - 18;  25 - 21;  11 - 32;  6 - 36;  22 - 20;  0 - 42;  31 - 11;  5 - 38;  14 - 34;  11 - 36;  1 - 41;  15 - 27;  13 - 30;  18 - 33;  12 - 30;  16 - 26;  2 - 47;  30 - 14;  6 - 38;  14 - 28;  0 - 46;  5 - 46;  18 - 30;  28 - 21;  11 - 31;  12 - 30;  7 - 35;  12 - 33;  10 - 40;  20 - 22; 
 11 - 31;  3 - 44;  11 - 35;  11 - 31;  33 - 13;  34 - 17;  4 - 40;  15 - 27;  15 - 27;  5 - 43;  17 - 30;  22 - 28;  22 - 20;  27 - 21;  5 - 37;  4 - 44;  28 - 22;  27 - 15;  12 - 31;  11 - 35;  23 - 19;  7 - 35;  32 - 17;  9 - 37;  13 - 29;  16 - 27;  5 - 41;  3 - 48;  22 - 28;  1 - 47; 
 15 - 27;  4 - 41;  1 - 45;  27 - 15;  5 - 37;  32 - 12;  3 - 46;  15 - 27;  3 - 47;  4 - 38;  7 - 36;  17 - 25;  2 - 47;  30 - 16;  14 - 35;  5 - 41;  22 - 23;  16 - 26;  14 - 28;  27 - 15;  16 - 26;  19 - 29;  5 - 42;  11 - 34;  13 - 29;  12 - 30;  22 - 28;  2 - 43;  4 - 42;  13 - 33; 
 5 - 42;  3 - 40;  44 - 6;  18 - 29;  5 - 37;  27 - 20;  0 - 42;  17 - 25;  14 - 35;  24 - 18;  13 - 30;  15 - 36;  14 - 29;  26 - 16;  15 - 27;  4 - 46;  15 - 27;  25 - 17;  18 - 33;  15 - 27;  29 - 13;  15 - 27;  20 - 23;  4 - 38;  5 - 37;  26 - 19;  5 - 37;  13 - 30;  5 - 41;  4 - 38; 
 15 - 27;  4 - 38;  22 - 26;  13 - 35;  4 - 38;  33 - 11;  16 - 30;  16 - 26;  12 - 30;  36 - 13;  12 - 36;  20 - 26;  3 - 41;  0 - 44;  4 - 39;  17 - 28;  12 - 30;  46 - 0;  36 - 6;  5 - 37;  18 - 24;  24 - 18;  17 - 25;  1 - 48;  16 - 26;  21 - 21;  13 - 33;  24 - 19;  24 - 26;  2 - 46; 
 22 - 20;  16 - 26;  4 - 38;  16 - 26;  22 - 20;  12 - 37;  17 - 26;  15 - 28;  27 - 15;  5 - 37;  17 - 31;  15 - 27;  28 - 14;  5 - 41;  16 - 26;  18 - 24;  14 - 28;  4 - 38;  26 - 25;  6 - 43;  14 - 29;  24 - 18;  28 - 14;  24 - 26;  1 - 43;  5 - 38;  33 - 17;  14 - 33;  13 - 33;  3 - 46; 
 7 - 35;  14 - 34;  1 - 49;  16 - 26;  26 - 16;  34 - 15;  15 - 31;  7 - 35;  25 - 18;  20 - 26;  25 - 17;  26 - 20;  28 - 20;  8 - 38;  20 - 29;  25 - 17;  3 - 42;  10 - 32;  28 - 21;  27 - 19;  32 - 12;  25 - 18;  5 - 39;  13 - 30;  13 - 36;  14 - 29;  2 - 47;  12 - 30;  14 - 32;  16 - 33; 
 8 - 35;  14 - 28;  6 - 39;  32 - 10;  11 - 38;  8 - 39;  17 - 31;  21 - 27;  6 - 38;  27 - 15;  20 - 27;  38 - 4;  26 - 16;  24 - 26;  25 - 17;  17 - 25;  33 - 18;  10 - 38;  14 - 28;  4 - 42;  25 - 24;  16 - 26;  10 - 41;  17 - 25;  25 - 17;  4 - 45;  14 - 28;  1 - 45;  4 - 45;  20 - 22; 
