 20 - 22;  12 - 30;  11 - 40;  11 - 37;  3 - 41;  10 - 32;  20 - 31;  12 - 39;  12 - 30;  2 - 49;  2 - 42;  1 - 41;  4 - 38;  11 - 40;  21 - 21;  2 - 42;  12 - 30;  2 - 40;  13 - 38;  1 - 47;  3 - 39;  1 - 41;  25 - 17;  1 - 45;  1 - 41;  23 - 27;  3 - 39;  0 - 42;  14 - 37;  4 - 41; 
 29 - 13;  18 - 24;  44 - 6;  27 - 15;  19 - 25;  36 - 11;  29 - 19;  21 - 21;  18 - 24;  38 - 13;  15 - 27;  8 - 37;  12 - 35;  17 - 31;  28 - 18;  38 - 9;  16 - 33;  21 - 24;  25 - 19;  30 - 18;  24 - 18;  38 - 4;  16 - 26;  22 - 29;  27 - 24;  20 - 22;  21 - 25;  0 - 45;  3 - 40;  2 - 49; 
 25 - 22;  44 - 3;  38 - 4;  39 - 3;  17 - 25;  39 - 9;  22 - 29;  27 - 15;  37 - 14;  25 - 17;  36 - 14;  31 - 12;  30 - 12;  16 - 33;  24 - 27;  27 - 15;  25 - 17;  21 - 22;  37 - 8;  44 - 4;  16 - 31;  34 - 16;  16 - 26;  13 - 32;  14 - 29;  3 - 39;  26 - 23;  22 - 20;  1 - 44;  19 - 27; 
 23 - 27;  16 - 33;  14 - 28;  23 - 24;  21 - 21;  29 - 13;  25 - 22;  27 - 15;  10 - 35;  38 - 6;  15 - 27;  48 - 3;  31 - 13;  21 - 27;  34 - 15;  31 - 15;  14 - 37;  4 - 39;  16 - 26;  28 - 14;  17 - 30;  17 - 25;  18 - 24;  8 - 36;  15 - 36;  15 - 35;  31 - 11;  17 - 25;  35 - 15;  31 - 17; 
 24 - 27;  15 - 33;  17 - 25;  12 - 37;  17 - 27;  16 - 26;  21 - 25;  36 - 12;  41 - 6;  36 - 6;  13 - 29;  37 - 5;  15 - 35;  24 - 20;  23 - 26;  43 - 6;  19 - 23;  39 - 7;  29 - 13;  19 - 24;  16 - 27;  7 - 40;  14 - 28;  11 - 32;  20 - 30;  1 - 43;  25 - 19;  30 - 17;  14 - 34;  32 - 11; 
 43 - 5;  17 - 33;  16 - 26;  15 - 29;  18 - 33;  18 - 26;  38 - 9;  21 - 23;  39 - 9;  4 - 38;  37 - 9;  17 - 26;  26 - 16;  40 - 6;  35 - 7;  35 - 15;  29 - 15;  16 - 26;  15 - 27;  18 - 27;  41 - 1;  38 - 12;  15 - 27;  21 - 25;  21 - 26;  41 - 4;  14 - 37;  42 - 3;  29 - 21;  15 - 36; 
 3 - 48;  25 - 26;  32 - 19;  25 - 17;  15 - 27;  26 - 21;  5 - 37;  29 - 15;  26 - 16;  34 - 14;  27 - 19;  26 - 24;  29 - 14;  16 - 33;  17 - 26;  10 - 37;  16 - 30;  17 - 25;  33 - 14;  16 - 35;  17 - 25;  10 - 39;  2 - 40;  16 - 30;  25 - 17;  28 - 14;  25 - 19;  24 - 19;  14 - 36;  4 - 38; 
 37 - 5;  3 - 48;  8 - 37;  4 - 46;  21 - 28;  20 - 26;  39 - 5;  14 - 34;  36 - 9;  18 - 33;  26 - 17;  30 - 21;  25 - 25;  23 - 28;  36 - 8;  24 - 18;  20 - 26;  27 - 17;  29 - 21;  30 - 21;  38 - 9;  47 - 4;  13 - 31;  25 - 22;  3 - 46;  17 - 34;  23 - 21;  26 - 16;  30 - 12;  21 - 24; 
 27 - 15;  30 - 16;  26 - 20;  35 - 7;  27 - 15;  25 - 17;  7 - 35;  25 - 26;  48 - 0;  22 - 26;  14 - 29;  27 - 20;  0 - 47;  6 - 36;  38 - 12;  20 - 28;  16 - 26;  13 - 38;  23 - 24;  43 - 6;  27 - 20;  27 - 15;  15 - 36;  25 - 22;  10 - 32;  18 - 24;  15 - 27;  26 - 19;  6 - 36;  26 - 16; 
 1 - 43;  12 - 33;  29 - 15;  44 - 1;  27 - 15;  7 - 42;  37 - 12;  27 - 15;  17 - 29;  16 - 26;  21 - 23;  27 - 15;  16 - 26;  37 - 13;  17 - 25;  17 - 25;  37 - 8;  26 - 20;  16 - 33;  29 - 16;  28 - 20;  17 - 25;  1 - 44;  13 - 34;  16 - 26;  36 - 6;  24 - 18;  23 - 20;  20 - 28;  2 - 40; 
 15 - 27;  29 - 13;  24 - 25;  21 - 27;  28 - 14;  15 - 27;  24 - 18;  18 - 28;  22 - 26;  4 - 39;  16 - 26;  37 - 12;  24 - 27;  25 - 17;  19 - 26;  19 - 23;  27 - 15;  26 - 25;  26 - 17;  13 - 29;  3 - 41;  11 - 34;  12 - 31;  11 - 38;  15 - 27;  22 - 27;  22 - 24;  38 - 4;  26 - 16;  11 - 34; 
 16 - 26;  18 - 24;  14 - 28;  24 - 26;  4 - 46;  27 - 15;  24 - 18;  12 - 33;  26 - 21;  16 - 26;  15 - 34;  29 - 18;  29 - 13;  14 - 28;  25 - 20;  30 - 18;  20 - 26;  8 - 37;  7 - 38;  26 - 16;  7 - 35;  26 - 18;  22 - 25;  13 - 29;  2 - 40;  20 - 22;  1 - 41;  15 - 27;  23 - 28;  14 - 37; 
 16 - 26;  10 - 39;  27 - 24;  18 - 24;  4 - 44;  35 - 11;  44 - 6;  8 - 34;  22 - 24;  35 - 12;  36 - 15;  25 - 20;  14 - 28;  38 - 5;  9 - 33;  35 - 15;  24 - 18;  18 - 27;  27 - 23;  19 - 23;  10 - 38;  15 - 27;  12 - 39;  2 - 44;  25 - 17;  41 - 2;  18 - 30;  3 - 39;  16 - 26;  21 - 29; 
 12 - 30;  36 - 13;  15 - 27;  37 - 5;  16 - 26;  14 - 37;  29 - 19;  7 - 35;  45 - 4;  25 - 24;  15 - 35;  39 - 6;  20 - 26;  27 - 23;  7 - 37;  17 - 26;  37 - 11;  16 - 32;  26 - 18;  40 - 6;  15 - 27;  16 - 26;  3 - 39;  15 - 30;  13 - 37;  12 - 30;  27 - 24;  10 - 33;  21 - 22;  14 - 31; 
 32 - 13;  25 - 17;  16 - 26;  23 - 25;  17 - 25;  24 - 19;  26 - 23;  29 - 19;  15 - 28;  31 - 19;  22 - 20;  27 - 23;  26 - 19;  22 - 27;  16 - 26;  16 - 28;  19 - 31;  39 - 3;  29 - 19;  18 - 24;  40 - 3;  38 - 11;  18 - 24;  7 - 35;  14 - 28;  6 - 38;  15 - 28;  29 - 17;  15 - 27;  28 - 17; 
 6 - 36;  26 - 23;  36 - 6;  29 - 16;  39 - 7;  17 - 25;  28 - 14;  32 - 18;  18 - 25;  28 - 20;  2 - 40;  8 - 34;  24 - 18;  3 - 39;  20 - 23;  24 - 18;  21 - 23;  25 - 23;  34 - 17;  16 - 26;  38 - 4;  29 - 13;  20 - 24;  2 - 41;  9 - 40;  19 - 23;  8 - 39;  38 - 5;  4 - 43;  25 - 18; 
