 4 - 41;  12 - 30;  2 - 46;  12 - 33;  3 - 42;  13 - 33;  3 - 40;  14 - 35;  11 - 40;  1 - 41;  23 - 20;  3 - 39;  0 - 49;  1 - 41;  11 - 31;  1 - 43;  4 - 38;  12 - 32;  2 - 46;  0 - 42;  30 - 20;  1 - 46;  14 - 30;  2 - 41;  3 - 43;  34 - 13;  3 - 39;  21 - 25;  11 - 39;  11 - 31; 
 11 - 31;  1 - 43;  3 - 39;  12 - 30;  0 - 42;  15 - 28;  0 - 42;  3 - 46;  0 - 47;  10 - 32;  1 - 41;  2 - 40;  0 - 47;  12 - 30;  10 - 39;  2 - 44;  20 - 24;  1 - 42;  4 - 44;  11 - 39;  4 - 42;  1 - 43;  4 - 46;  1 - 47;  10 - 35;  0 - 48;  3 - 48;  10 - 38;  20 - 22;  12 - 38; 
 36 - 6;  6 - 37;  26 - 25;  0 - 42;  13 - 38;  1 - 41;  0 - 50;  3 - 40;  13 - 34;  1 - 41;  4 - 41;  34 - 13;  3 - 39;  22 - 20;  12 - 30;  11 - 36;  24 - 20;  12 - 31;  15 - 32;  0 - 44;  4 - 38;  12 - 30;  2 - 44;  3 - 39;  13 - 29;  15 - 27;  1 - 42;  10 - 34;  34 - 13;  1 - 41; 
 34 - 8;  12 - 36;  5 - 37;  17 - 25;  2 - 43;  27 - 20;  2 - 40;  30 - 18;  26 - 16;  27 - 15;  18 - 25;  4 - 39;  24 - 27;  12 - 31;  20 - 28;  23 - 25;  26 - 26;  4 - 38;  24 - 27;  18 - 24;  16 - 26;  13 - 29;  17 - 25;  27 - 17;  6 - 43;  23 - 23;  12 - 31;  27 - 15;  15 - 33;  8 - 36; 
 26 - 22;  34 - 16;  24 - 18;  35 - 14;  34 - 8;  27 - 15;  26 - 16;  28 - 14;  23 - 25;  12 - 35;  20 - 25;  3 - 39;  32 - 16;  25 - 17;  33 - 17;  23 - 27;  14 - 35;  26 - 24;  30 - 19;  6 - 42;  14 - 28;  18 - 25;  22 - 26;  34 - 14;  29 - 21;  34 - 12;  24 - 18;  28 - 23;  35 - 7;  3 - 40; 
 28 - 19;  40 - 11;  27 - 24;  14 - 28;  22 - 25;  6 - 45;  29 - 13;  36 - 15;  39 - 3;  35 - 13;  23 - 27;  16 - 29;  17 - 32;  16 - 33;  26 - 16;  31 - 12;  28 - 14;  14 - 34;  25 - 19;  16 - 35;  41 - 10;  16 - 30;  12 - 37;  16 - 33;  26 - 16;  17 - 27;  11 - 40;  23 - 27;  1 - 44;  13 - 29; 
 5 - 43;  38 - 4;  33 - 17;  17 - 25;  22 - 20;  24 - 18;  3 - 45;  13 - 29;  3 - 39;  30 - 12;  24 - 18;  22 - 20;  3 - 39;  18 - 24;  16 - 26;  23 - 19;  13 - 37;  41 - 6;  28 - 15;  32 - 14;  19 - 32;  23 - 25;  23 - 19;  33 - 15;  10 - 39;  26 - 16;  33 - 13;  27 - 16;  24 - 27;  24 - 26; 
 14 - 28;  6 - 42;  5 - 37;  26 - 20;  35 - 15;  39 - 6;  25 - 17;  27 - 15;  16 - 26;  29 - 13;  36 - 15;  30 - 20;  13 - 29;  6 - 41;  35 - 7;  27 - 15;  17 - 32;  19 - 29;  15 - 27;  28 - 21;  28 - 17;  35 - 9;  13 - 32;  15 - 34;  5 - 39;  22 - 28;  22 - 25;  10 - 33;  39 - 8;  15 - 27; 
 22 - 20;  13 - 35;  31 - 16;  25 - 18;  27 - 15;  35 - 15;  26 - 16;  25 - 26;  18 - 27;  35 - 12;  33 - 18;  25 - 17;  37 - 5;  24 - 18;  19 - 25;  4 - 38;  20 - 27;  29 - 13;  36 - 15;  23 - 28;  3 - 47;  7 - 35;  25 - 18;  15 - 31;  13 - 29;  10 - 37;  26 - 16;  26 - 25;  18 - 25;  28 - 14; 
 26 - 19;  17 - 28;  17 - 25;  17 - 26;  24 - 18;  17 - 25;  36 - 7;  18 - 24;  14 - 28;  16 - 34;  13 - 32;  18 - 24;  21 - 21;  14 - 35;  30 - 14;  16 - 26;  22 - 20;  22 - 24;  35 - 15;  26 - 16;  16 - 26;  2 - 44;  2 - 40;  27 - 17;  27 - 16;  5 - 37;  12 - 30;  26 - 25;  11 - 34;  14 - 34; 
 37 - 13;  8 - 38;  38 - 10;  40 - 4;  36 - 12;  33 - 9;  36 - 6;  37 - 5;  16 - 26;  40 - 8;  27 - 15;  18 - 33;  37 - 5;  19 - 27;  18 - 29;  16 - 27;  13 - 36;  25 - 17;  14 - 28;  26 - 16;  35 - 16;  17 - 27;  27 - 15;  12 - 38;  16 - 32;  26 - 16;  15 - 30;  6 - 37;  11 - 33;  25 - 17; 
 30 - 13;  28 - 14;  16 - 27;  18 - 26;  5 - 37;  14 - 29;  15 - 27;  39 - 9;  14 - 31;  6 - 41;  5 - 44;  27 - 22;  27 - 16;  7 - 35;  27 - 24;  36 - 6;  27 - 15;  18 - 29;  37 - 14;  28 - 15;  36 - 8;  15 - 27;  8 - 34;  13 - 29;  13 - 29;  8 - 34;  27 - 20;  24 - 26;  8 - 41;  17 - 25; 
 17 - 25;  18 - 27;  25 - 17;  13 - 29;  9 - 36;  20 - 22;  35 - 13;  44 - 2;  7 - 35;  17 - 26;  16 - 29;  26 - 16;  36 - 9;  35 - 13;  16 - 29;  36 - 6;  25 - 24;  31 - 18;  24 - 25;  34 - 12;  20 - 25;  5 - 45;  14 - 34;  13 - 31;  36 - 8;  14 - 28;  17 - 27;  3 - 39;  13 - 36;  4 - 42; 
 24 - 18;  16 - 28;  28 - 14;  22 - 20;  15 - 32;  15 - 28;  18 - 27;  18 - 24;  17 - 25;  17 - 34;  24 - 18;  5 - 37;  19 - 25;  19 - 28;  28 - 14;  39 - 3;  16 - 28;  26 - 20;  16 - 26;  9 - 33;  35 - 13;  17 - 33;  28 - 14;  11 - 36;  5 - 43;  35 - 8;  13 - 29;  36 - 6;  43 - 7;  25 - 17; 
