 1 - 47;  2 - 46;  11 - 36;  1 - 41;  2 - 43;  4 - 38;  5 - 37;  2 - 45;  15 - 32;  0 - 44;  6 - 36;  2 - 46;  13 - 32;  2 - 42;  11 - 39;  1 - 49;  3 - 41;  14 - 29;  12 - 30;  10 - 32;  2 - 42;  15 - 35;  0 - 44;  2 - 48;  10 - 33;  3 - 47;  25 - 24;  3 - 42;  2 - 40;  11 - 37; 
 12 - 39;  0 - 45;  14 - 28;  4 - 38;  11 - 31;  2 - 49;  21 - 23;  1 - 42;  3 - 41;  10 - 32;  10 - 34;  6 - 44;  1 - 44;  22 - 20;  21 - 21;  4 - 38;  0 - 46;  33 - 9;  13 - 29;  22 - 20;  15 - 27;  27 - 15;  2 - 40;  30 - 21;  10 - 39;  12 - 30;  4 - 47;  10 - 33;  2 - 42;  22 - 20; 
 21 - 26;  4 - 39;  11 - 31;  0 - 49;  3 - 39;  12 - 37;  14 - 32;  11 - 31;  25 - 24;  25 - 19;  14 - 31;  4 - 42;  26 - 16;  18 - 24;  15 - 29;  3 - 39;  6 - 41;  29 - 13;  11 - 40;  24 - 25;  24 - 19;  26 - 22;  3 - 39;  2 - 48;  14 - 33;  19 - 23;  12 - 30;  21 - 22;  18 - 28;  5 - 37; 
 26 - 16;  30 - 19;  13 - 33;  8 - 38;  16 - 28;  25 - 17;  36 - 14;  30 - 12;  35 - 16;  27 - 15;  16 - 28;  15 - 36;  28 - 16;  27 - 17;  33 - 14;  26 - 16;  36 - 15;  22 - 24;  29 - 18;  15 - 31;  25 - 25;  24 - 27;  8 - 39;  25 - 22;  10 - 37;  16 - 26;  5 - 37;  15 - 30;  25 - 19;  6 - 36; 
 25 - 17;  24 - 24;  26 - 23;  29 - 19;  27 - 15;  38 - 12;  19 - 26;  29 - 13;  30 - 12;  18 - 24;  24 - 18;  19 - 23;  17 - 30;  19 - 23;  14 - 28;  16 - 26;  15 - 27;  32 - 17;  16 - 26;  29 - 21;  7 - 43;  22 - 27;  21 - 26;  12 - 36;  12 - 33;  22 - 20;  16 - 28;  30 - 13;  47 - 4;  29 - 16; 
 39 - 4;  14 - 28;  36 - 6;  27 - 22;  15 - 36;  36 - 8;  5 - 38;  14 - 28;  13 - 30;  34 - 16;  16 - 26;  14 - 28;  19 - 23;  46 - 4;  21 - 26;  16 - 27;  23 - 26;  14 - 37;  6 - 36;  37 - 5;  22 - 29;  15 - 27;  19 - 23;  10 - 38;  14 - 28;  8 - 36;  25 - 24;  28 - 14;  25 - 17;  34 - 16; 
 39 - 9;  9 - 39;  21 - 27;  22 - 29;  33 - 9;  29 - 13;  27 - 15;  26 - 16;  21 - 21;  27 - 15;  30 - 12;  28 - 14;  6 - 36;  36 - 14;  25 - 20;  26 - 16;  31 - 16;  28 - 18;  25 - 18;  16 - 31;  23 - 25;  26 - 16;  24 - 21;  27 - 15;  23 - 25;  34 - 8;  23 - 19;  16 - 26;  26 - 16;  24 - 18; 
 16 - 26;  25 - 26;  24 - 18;  17 - 25;  44 - 4;  34 - 9;  12 - 30;  24 - 26;  16 - 26;  13 - 30;  30 - 12;  14 - 36;  29 - 14;  34 - 11;  32 - 17;  27 - 15;  25 - 22;  24 - 21;  15 - 28;  35 - 14;  26 - 16;  6 - 36;  27 - 15;  20 - 26;  5 - 37;  5 - 39;  6 - 38;  14 - 28;  2 - 40;  11 - 31; 
 25 - 17;  25 - 18;  16 - 26;  29 - 13;  35 - 14;  25 - 22;  37 - 5;  13 - 32;  46 - 2;  3 - 40;  24 - 18;  6 - 36;  17 - 30;  37 - 5;  25 - 24;  22 - 26;  17 - 28;  24 - 18;  24 - 21;  15 - 27;  31 - 18;  26 - 17;  28 - 21;  18 - 28;  27 - 17;  20 - 31;  26 - 25;  5 - 37;  7 - 37;  19 - 24; 
 26 - 23;  43 - 7;  15 - 27;  17 - 25;  18 - 25;  45 - 5;  19 - 26;  36 - 6;  24 - 23;  31 - 11;  27 - 15;  26 - 16;  27 - 17;  22 - 28;  2 - 44;  17 - 30;  23 - 19;  12 - 36;  15 - 27;  36 - 14;  39 - 3;  13 - 29;  27 - 16;  12 - 36;  27 - 19;  27 - 15;  11 - 36;  18 - 24;  14 - 32;  3 - 39; 
 17 - 34;  15 - 29;  19 - 23;  30 - 12;  25 - 20;  24 - 23;  25 - 23;  30 - 15;  39 - 11;  25 - 23;  35 - 16;  22 - 20;  33 - 18;  28 - 15;  35 - 7;  28 - 14;  5 - 37;  28 - 22;  34 - 15;  32 - 10;  3 - 44;  27 - 15;  14 - 37;  16 - 29;  4 - 40;  22 - 28;  18 - 29;  30 - 19;  14 - 35;  14 - 35; 
