 1 - 46;  11 - 31;  1 - 41;  7 - 35;  0 - 42;  3 - 40;  3 - 44;  12 - 34;  10 - 32;  2 - 45;  20 - 26;  12 - 30;  11 - 31;  2 - 40;  13 - 29;  10 - 37;  12 - 30;  11 - 31;  1 - 41;  1 - 41;  12 - 38;  21 - 30;  1 - 46;  23 - 26;  3 - 39;  1 - 41;  1 - 49;  22 - 20;  2 - 41;  0 - 50; 
 1 - 41;  2 - 40;  3 - 39;  11 - 39;  0 - 42;  3 - 42;  13 - 30;  10 - 38;  11 - 31;  0 - 42;  1 - 41;  13 - 35;  11 - 36;  12 - 36;  10 - 38;  12 - 33;  2 - 45;  3 - 48;  10 - 32;  3 - 42;  24 - 27;  4 - 38;  0 - 49;  41 - 6;  0 - 45;  1 - 43;  2 - 44;  0 - 42;  2 - 40;  4 - 39; 
 11 - 38;  4 - 43;  3 - 39;  15 - 35;  12 - 37;  21 - 21;  2 - 40;  1 - 43;  0 - 48;  11 - 33;  7 - 40;  10 - 41;  0 - 47;  12 - 31;  10 - 40;  1 - 41;  0 - 42;  3 - 45;  0 - 46;  0 - 48;  5 - 44;  1 - 50;  13 - 30;  2 - 47;  15 - 27;  0 - 42;  13 - 31;  3 - 39;  14 - 29;  3 - 39; 
 14 - 29;  12 - 30;  1 - 43;  12 - 37;  12 - 32;  3 - 39;  12 - 35;  14 - 28;  11 - 31;  21 - 24;  13 - 33;  4 - 45;  1 - 45;  14 - 28;  15 - 32;  3 - 39;  3 - 40;  3 - 39;  12 - 30;  3 - 46;  17 - 33;  4 - 38;  12 - 34;  15 - 27;  33 - 14;  12 - 37;  14 - 30;  15 - 31;  13 - 36;  15 - 29; 
 8 - 34;  16 - 27;  13 - 29;  24 - 24;  10 - 33;  17 - 33;  26 - 16;  13 - 29;  16 - 28;  3 - 39;  11 - 31;  13 - 31;  16 - 26;  1 - 41;  15 - 30;  15 - 28;  13 - 31;  14 - 31;  2 - 40;  11 - 40;  20 - 25;  14 - 30;  4 - 45;  22 - 20;  17 - 25;  24 - 21;  13 - 29;  11 - 33;  6 - 36;  2 - 40; 
 24 - 18;  25 - 17;  25 - 18;  13 - 31;  18 - 25;  13 - 32;  4 - 38;  14 - 36;  0 - 44;  27 - 20;  22 - 21;  25 - 17;  4 - 40;  46 - 1;  16 - 33;  2 - 43;  38 - 6;  4 - 41;  10 - 38;  25 - 17;  5 - 41;  8 - 41;  2 - 43;  32 - 15;  8 - 34;  3 - 43;  12 - 32;  13 - 38;  19 - 29;  34 - 17; 
 23 - 25;  6 - 36;  15 - 27;  17 - 34;  27 - 19;  16 - 26;  24 - 18;  6 - 38;  17 - 26;  28 - 19;  14 - 28;  16 - 34;  9 - 40;  17 - 27;  5 - 37;  25 - 18;  1 - 44;  18 - 30;  39 - 3;  20 - 28;  37 - 5;  24 - 25;  12 - 33;  10 - 32;  1 - 41;  22 - 22;  14 - 28;  11 - 32;  36 - 14;  1 - 41; 
 8 - 34;  27 - 15;  12 - 30;  27 - 15;  36 - 14;  27 - 21;  18 - 25;  24 - 20;  10 - 36;  14 - 29;  37 - 5;  26 - 20;  4 - 41;  30 - 12;  16 - 26;  28 - 14;  16 - 27;  22 - 20;  4 - 41;  38 - 4;  25 - 25;  24 - 27;  20 - 28;  35 - 7;  24 - 26;  24 - 24;  16 - 26;  17 - 25;  17 - 25;  11 - 34; 
 3 - 39;  35 - 12;  18 - 25;  27 - 22;  19 - 29;  25 - 26;  14 - 36;  14 - 28;  27 - 15;  18 - 26;  26 - 17;  27 - 16;  35 - 7;  31 - 15;  22 - 21;  13 - 37;  30 - 20;  29 - 15;  28 - 19;  35 - 7;  22 - 24;  28 - 14;  16 - 28;  24 - 25;  9 - 33;  6 - 43;  5 - 40;  12 - 30;  14 - 35;  14 - 28; 
 18 - 30;  7 - 37;  23 - 24;  28 - 16;  25 - 17;  26 - 16;  25 - 17;  17 - 25;  14 - 28;  17 - 34;  20 - 22;  13 - 29;  5 - 37;  32 - 15;  29 - 18;  32 - 16;  18 - 26;  25 - 25;  10 - 34;  28 - 15;  18 - 26;  23 - 25;  34 - 14;  16 - 33;  35 - 7;  28 - 15;  13 - 31;  14 - 36;  2 - 45;  15 - 27; 
 27 - 15;  16 - 26;  16 - 32;  16 - 27;  30 - 12;  16 - 33;  26 - 16;  7 - 35;  26 - 16;  14 - 28;  19 - 26;  23 - 19;  18 - 24;  20 - 22;  5 - 37;  31 - 13;  30 - 20;  18 - 26;  28 - 14;  25 - 18;  20 - 24;  30 - 18;  3 - 39;  14 - 28;  11 - 38;  32 - 17;  21 - 30;  25 - 18;  25 - 18;  4 - 46; 
