 4 - 44;  11 - 31;  20 - 27;  20 - 22;  1 - 45;  1 - 41;  5 - 43;  15 - 32;  2 - 42;  15 - 30;  25 - 26;  14 - 28;  5 - 44;  1 - 41;  11 - 39;  1 - 41;  12 - 30;  0 - 49;  1 - 41;  3 - 45;  2 - 40;  2 - 49;  1 - 50;  0 - 42;  1 - 46;  32 - 19;  1 - 41;  1 - 41;  27 - 15;  2 - 44; 
 17 - 25;  35 - 15;  1 - 41;  13 - 30;  5 - 46;  15 - 27;  11 - 37;  4 - 38;  3 - 48;  11 - 35;  1 - 44;  16 - 35;  11 - 32;  11 - 37;  4 - 38;  13 - 35;  0 - 43;  5 - 38;  37 - 14;  1 - 44;  13 - 29;  26 - 20;  11 - 40;  5 - 37;  36 - 12;  4 - 43;  1 - 44;  18 - 28;  3 - 44;  17 - 26; 
 12 - 33;  41 - 4;  27 - 15;  14 - 29;  3 - 45;  16 - 26;  12 - 39;  25 - 17;  24 - 19;  25 - 17;  33 - 17;  15 - 27;  26 - 21;  24 - 21;  24 - 22;  29 - 13;  16 - 26;  2 - 43;  23 - 20;  14 - 29;  4 - 38;  4 - 39;  21 - 26;  33 - 9;  13 - 36;  13 - 38;  6 - 44;  12 - 30;  26 - 16;  13 - 33; 
 14 - 37;  15 - 27;  37 - 11;  13 - 30;  15 - 30;  12 - 33;  6 - 41;  24 - 18;  40 - 4;  18 - 29;  38 - 5;  41 - 5;  22 - 24;  12 - 30;  37 - 8;  46 - 4;  17 - 28;  17 - 28;  16 - 26;  36 - 6;  24 - 19;  22 - 25;  6 - 45;  13 - 32;  6 - 42;  15 - 32;  13 - 29;  11 - 32;  34 - 16;  2 - 43; 
 3 - 42;  38 - 4;  30 - 12;  39 - 3;  15 - 27;  22 - 25;  29 - 19;  47 - 4;  36 - 6;  24 - 25;  3 - 39;  38 - 10;  12 - 33;  36 - 11;  26 - 16;  24 - 26;  27 - 18;  23 - 19;  20 - 24;  18 - 28;  15 - 28;  33 - 17;  40 - 3;  4 - 46;  22 - 26;  36 - 14;  28 - 14;  19 - 23;  15 - 27;  14 - 30; 
 6 - 37;  40 - 2;  33 - 9;  17 - 25;  16 - 27;  15 - 28;  35 - 7;  29 - 16;  26 - 16;  36 - 6;  14 - 30;  17 - 25;  29 - 16;  27 - 15;  29 - 13;  36 - 7;  28 - 16;  16 - 26;  17 - 28;  18 - 33;  29 - 17;  24 - 26;  11 - 33;  22 - 20;  31 - 18;  24 - 20;  6 - 42;  5 - 37;  11 - 35;  32 - 17; 
 27 - 16;  17 - 26;  16 - 26;  18 - 24;  35 - 13;  43 - 4;  27 - 15;  23 - 25;  27 - 15;  28 - 19;  24 - 18;  29 - 13;  24 - 24;  27 - 15;  26 - 16;  18 - 24;  37 - 13;  24 - 24;  36 - 14;  35 - 16;  19 - 23;  16 - 26;  18 - 24;  29 - 13;  2 - 40;  10 - 32;  3 - 39;  24 - 20;  18 - 24;  25 - 22; 
 19 - 23;  28 - 15;  13 - 30;  30 - 12;  27 - 16;  28 - 21;  19 - 28;  26 - 16;  42 - 7;  36 - 6;  25 - 25;  42 - 2;  26 - 16;  15 - 27;  26 - 24;  47 - 1;  32 - 15;  30 - 14;  17 - 27;  17 - 25;  15 - 27;  27 - 16;  35 - 12;  35 - 14;  34 - 15;  11 - 40;  32 - 19;  16 - 26;  19 - 23;  15 - 35; 
 7 - 35;  7 - 35;  15 - 35;  26 - 25;  11 - 34;  16 - 26;  26 - 16;  28 - 20;  13 - 29;  29 - 13;  41 - 4;  31 - 13;  12 - 38;  35 - 7;  33 - 11;  8 - 34;  37 - 5;  26 - 19;  28 - 18;  36 - 15;  19 - 24;  24 - 18;  28 - 16;  12 - 30;  32 - 13;  23 - 20;  4 - 40;  16 - 30;  14 - 28;  32 - 15; 
 26 - 23;  46 - 4;  36 - 6;  27 - 15;  25 - 17;  28 - 15;  23 - 22;  20 - 26;  38 - 12;  38 - 8;  18 - 24;  32 - 13;  25 - 18;  16 - 29;  16 - 26;  39 - 3;  28 - 14;  32 - 15;  18 - 24;  16 - 26;  18 - 25;  24 - 18;  34 - 10;  26 - 16;  13 - 38;  28 - 14;  26 - 18;  12 - 36;  2 - 47;  34 - 12; 
 23 - 26;  15 - 32;  28 - 21;  34 - 8;  41 - 4;  39 - 3;  22 - 29;  41 - 5;  40 - 5;  6 - 36;  33 - 16;  18 - 24;  41 - 5;  26 - 16;  7 - 37;  25 - 17;  25 - 24;  34 - 15;  29 - 14;  27 - 16;  20 - 22;  38 - 6;  11 - 34;  5 - 42;  1 - 42;  34 - 12;  37 - 10;  2 - 48;  37 - 7;  5 - 45; 
 37 - 6;  28 - 21;  20 - 22;  34 - 8;  19 - 26;  37 - 11;  19 - 23;  28 - 14;  31 - 12;  19 - 31;  26 - 16;  32 - 14;  29 - 13;  16 - 26;  38 - 4;  26 - 16;  17 - 25;  7 - 35;  40 - 3;  41 - 9;  27 - 15;  38 - 4;  30 - 21;  16 - 26;  35 - 16;  2 - 40;  35 - 10;  7 - 35;  3 - 44;  12 - 30; 
 38 - 4;  30 - 16;  40 - 2;  37 - 12;  26 - 16;  16 - 26;  29 - 18;  26 - 22;  27 - 15;  23 - 19;  41 - 2;  30 - 18;  27 - 22;  38 - 4;  26 - 21;  35 - 13;  40 - 2;  39 - 3;  26 - 24;  20 - 26;  23 - 28;  37 - 5;  19 - 25;  0 - 47;  16 - 26;  22 - 27;  28 - 14;  17 - 25;  1 - 41;  15 - 28; 
