 4 - 40;  12 - 35;  13 - 34;  3 - 42;  20 - 29;  0 - 43;  2 - 45;  12 - 30;  3 - 40;  1 - 42;  4 - 40;  10 - 36;  20 - 29;  4 - 45;  0 - 42;  11 - 40;  2 - 40;  3 - 41;  1 - 41;  13 - 30;  1 - 41;  1 - 42;  0 - 44;  2 - 40;  23 - 27;  11 - 38;  2 - 40;  3 - 44;  2 - 42;  12 - 33; 
 13 - 32;  10 - 35;  2 - 40;  3 - 39;  21 - 27;  12 - 33;  2 - 45;  1 - 41;  3 - 39;  10 - 37;  0 - 42;  20 - 30;  4 - 40;  0 - 43;  5 - 40;  10 - 38;  0 - 46;  4 - 43;  2 - 48;  1 - 41;  14 - 37;  2 - 42;  11 - 32;  11 - 31;  2 - 47;  0 - 42;  0 - 48;  1 - 49;  11 - 39;  5 - 42; 
 0 - 42;  11 - 32;  12 - 36;  3 - 39;  2 - 40;  11 - 35;  14 - 35;  3 - 41;  33 - 9;  14 - 28;  13 - 33;  2 - 40;  1 - 43;  5 - 45;  4 - 38;  1 - 47;  2 - 40;  2 - 41;  21 - 27;  10 - 40;  21 - 25;  4 - 40;  2 - 43;  23 - 27;  1 - 41;  1 - 50;  2 - 40;  1 - 41;  11 - 41;  3 - 39; 
 11 - 33;  11 - 39;  11 - 40;  12 - 38;  1 - 44;  2 - 44;  14 - 32;  12 - 38;  2 - 44;  2 - 40;  11 - 31;  1 - 49;  0 - 46;  31 - 20;  11 - 40;  1 - 42;  2 - 40;  13 - 33;  12 - 34;  13 - 29;  12 - 38;  0 - 45;  11 - 33;  1 - 49;  2 - 43;  1 - 43;  1 - 43;  1 - 45;  13 - 29;  12 - 33; 
 12 - 30;  2 - 44;  18 - 32;  2 - 47;  11 - 31;  2 - 46;  11 - 37;  1 - 41;  2 - 42;  4 - 38;  1 - 47;  12 - 30;  10 - 32;  1 - 41;  1 - 44;  15 - 34;  13 - 38;  3 - 39;  0 - 42;  11 - 33;  1 - 41;  4 - 40;  3 - 44;  2 - 40;  2 - 40;  3 - 39;  2 - 41;  11 - 31;  13 - 29;  4 - 38; 
 3 - 39;  1 - 44;  0 - 51;  3 - 46;  1 - 41;  3 - 39;  4 - 38;  1 - 41;  11 - 32;  11 - 31;  12 - 34;  4 - 38;  3 - 39;  13 - 33;  2 - 42;  6 - 36;  8 - 41;  2 - 40;  3 - 39;  15 - 29;  2 - 44;  2 - 44;  4 - 38;  30 - 14;  8 - 34;  12 - 38;  12 - 39;  13 - 29;  2 - 40;  2 - 49; 
 2 - 49;  11 - 35;  3 - 41;  11 - 31;  3 - 46;  3 - 39;  12 - 32;  22 - 27;  2 - 40;  1 - 44;  2 - 46;  3 - 42;  0 - 50;  1 - 46;  0 - 49;  1 - 45;  12 - 31;  15 - 28;  0 - 47;  11 - 37;  23 - 25;  10 - 32;  31 - 15;  11 - 38;  3 - 46;  2 - 40;  5 - 37;  11 - 39;  11 - 31;  3 - 43; 
 30 - 16;  3 - 46;  2 - 41;  10 - 33;  1 - 42;  8 - 41;  10 - 37;  1 - 43;  3 - 41;  5 - 44;  12 - 30;  1 - 41;  11 - 38;  4 - 47;  30 - 17;  4 - 38;  11 - 33;  3 - 39;  13 - 38;  1 - 44;  2 - 43;  1 - 42;  11 - 31;  1 - 41;  0 - 48;  1 - 43;  10 - 36;  4 - 38;  14 - 31;  2 - 40; 
 0 - 42;  0 - 45;  2 - 40;  2 - 40;  0 - 43;  0 - 48;  4 - 38;  21 - 21;  0 - 44;  12 - 38;  2 - 43;  3 - 39;  22 - 20;  1 - 41;  4 - 38;  2 - 46;  12 - 30;  21 - 27;  10 - 38;  10 - 37;  3 - 44;  12 - 34;  12 - 30;  3 - 42;  13 - 34;  11 - 31;  1 - 48;  4 - 42;  6 - 36;  2 - 40; 
 0 - 48;  4 - 38;  1 - 41;  2 - 40;  0 - 42;  12 - 30;  11 - 31;  4 - 44;  0 - 48;  10 - 37;  15 - 28;  1 - 41;  3 - 39;  1 - 46;  1 - 50;  0 - 49;  11 - 40;  3 - 42;  24 - 23;  3 - 39;  10 - 33;  1 - 43;  4 - 43;  10 - 34;  2 - 43;  11 - 37;  10 - 32;  0 - 42;  1 - 45;  2 - 44; 
