 4 - 44;  14 - 28;  11 - 31;  1 - 43;  11 - 32;  4 - 38;  0 - 42;  12 - 30;  11 - 31;  2 - 40;  3 - 45;  10 - 35;  5 - 45;  3 - 42;  2 - 40;  4 - 38;  22 - 29;  14 - 33;  13 - 29;  12 - 30;  12 - 39;  1 - 49;  21 - 30;  4 - 41;  24 - 26;  2 - 40;  10 - 32;  11 - 31;  5 - 37;  4 - 38; 
 3 - 42;  2 - 44;  3 - 39;  33 - 14;  1 - 41;  2 - 43;  14 - 28;  2 - 40;  4 - 38;  3 - 45;  4 - 40;  1 - 41;  14 - 36;  4 - 47;  1 - 44;  26 - 25;  10 - 32;  2 - 40;  1 - 47;  2 - 40;  2 - 40;  10 - 41;  2 - 48;  13 - 31;  0 - 44;  2 - 40;  4 - 39;  8 - 34;  2 - 43;  22 - 28; 
 12 - 33;  0 - 42;  4 - 38;  16 - 26;  2 - 48;  16 - 27;  3 - 42;  21 - 26;  2 - 40;  3 - 39;  3 - 44;  3 - 43;  21 - 22;  21 - 21;  5 - 46;  13 - 29;  13 - 37;  7 - 36;  4 - 38;  1 - 41;  13 - 35;  29 - 20;  24 - 18;  3 - 47;  5 - 46;  2 - 40;  10 - 41;  2 - 48;  11 - 34;  14 - 37; 
 23 - 19;  33 - 15;  3 - 39;  2 - 40;  4 - 39;  3 - 39;  3 - 43;  2 - 40;  2 - 47;  13 - 38;  13 - 29;  12 - 33;  14 - 28;  22 - 25;  0 - 44;  4 - 41;  11 - 37;  7 - 35;  3 - 46;  12 - 38;  2 - 41;  24 - 18;  6 - 36;  2 - 43;  0 - 42;  32 - 14;  21 - 30;  14 - 28;  28 - 23;  21 - 27; 
 14 - 28;  2 - 40;  3 - 46;  36 - 11;  26 - 16;  3 - 39;  1 - 45;  20 - 22;  10 - 34;  14 - 30;  14 - 28;  14 - 29;  7 - 35;  2 - 43;  19 - 23;  2 - 40;  1 - 41;  1 - 48;  25 - 17;  3 - 42;  13 - 33;  12 - 37;  26 - 16;  29 - 17;  0 - 42;  4 - 47;  24 - 27;  15 - 27;  1 - 44;  3 - 43; 
 2 - 40;  26 - 18;  13 - 29;  4 - 40;  10 - 32;  3 - 39;  22 - 26;  20 - 29;  13 - 29;  17 - 25;  13 - 37;  3 - 39;  14 - 31;  14 - 32;  2 - 40;  22 - 22;  5 - 40;  2 - 48;  13 - 29;  26 - 16;  18 - 24;  7 - 35;  28 - 14;  11 - 33;  26 - 16;  2 - 41;  31 - 19;  12 - 33;  5 - 37;  5 - 38; 
 16 - 32;  43 - 3;  5 - 37;  17 - 29;  2 - 41;  4 - 38;  15 - 32;  12 - 32;  35 - 16;  13 - 29;  31 - 13;  21 - 27;  23 - 24;  16 - 34;  25 - 25;  18 - 27;  37 - 5;  21 - 24;  8 - 34;  12 - 30;  38 - 4;  22 - 23;  8 - 34;  13 - 29;  11 - 36;  10 - 32;  28 - 14;  12 - 30;  2 - 41;  11 - 37; 
 22 - 20;  18 - 24;  1 - 48;  30 - 12;  27 - 24;  32 - 14;  16 - 34;  37 - 5;  12 - 30;  12 - 30;  6 - 36;  32 - 16;  22 - 28;  18 - 28;  17 - 30;  11 - 40;  23 - 20;  15 - 27;  34 - 8;  13 - 34;  25 - 17;  24 - 18;  8 - 34;  13 - 35;  1 - 41;  11 - 35;  23 - 27;  22 - 29;  34 - 16;  13 - 37; 
 18 - 26;  11 - 40;  28 - 15;  8 - 39;  12 - 30;  0 - 45;  13 - 29;  22 - 22;  38 - 4;  22 - 25;  17 - 25;  3 - 47;  17 - 25;  3 - 45;  25 - 17;  35 - 7;  6 - 36;  23 - 27;  2 - 49;  14 - 32;  25 - 25;  12 - 39;  5 - 46;  12 - 33;  11 - 39;  13 - 33;  14 - 30;  36 - 6;  17 - 29;  15 - 36; 
 14 - 34;  4 - 44;  24 - 26;  39 - 8;  12 - 35;  15 - 28;  24 - 25;  17 - 26;  38 - 8;  12 - 39;  16 - 26;  20 - 23;  25 - 25;  20 - 29;  40 - 4;  14 - 28;  16 - 26;  18 - 24;  19 - 30;  4 - 38;  11 - 31;  44 - 5;  15 - 27;  19 - 26;  21 - 29;  17 - 28;  25 - 17;  7 - 36;  27 - 16;  4 - 38; 
