 0 - 48;  2 - 45;  0 - 49;  4 - 46;  10 - 35;  9 - 35;  10 - 38;  3 - 39;  20 - 28;  3 - 39;  2 - 49;  4 - 45;  11 - 33;  2 - 49;  3 - 39;  24 - 18;  0 - 48;  1 - 47;  25 - 26;  1 - 47;  12 - 38;  0 - 45;  2 - 40;  21 - 30;  12 - 30;  13 - 29;  1 - 41;  2 - 41;  2 - 46;  4 - 45; 
 6 - 44;  19 - 30;  34 - 13;  19 - 23;  26 - 16;  27 - 18;  27 - 15;  25 - 23;  15 - 27;  30 - 19;  22 - 29;  17 - 25;  25 - 20;  2 - 47;  14 - 33;  25 - 25;  15 - 33;  18 - 25;  16 - 26;  27 - 16;  29 - 13;  9 - 33;  19 - 26;  28 - 19;  3 - 44;  5 - 43;  14 - 29;  29 - 22;  33 - 9;  12 - 34; 
 16 - 26;  8 - 34;  17 - 25;  34 - 9;  38 - 4;  14 - 28;  15 - 28;  38 - 6;  16 - 26;  28 - 20;  25 - 17;  26 - 16;  18 - 28;  14 - 36;  26 - 18;  18 - 25;  28 - 22;  34 - 12;  16 - 31;  23 - 19;  20 - 26;  28 - 20;  7 - 36;  7 - 41;  38 - 9;  43 - 3;  16 - 27;  16 - 30;  34 - 12;  16 - 26; 
 24 - 18;  6 - 36;  35 - 7;  32 - 18;  9 - 35;  26 - 16;  37 - 5;  28 - 14;  28 - 21;  13 - 37;  26 - 23;  17 - 25;  5 - 46;  14 - 29;  19 - 23;  26 - 17;  14 - 28;  24 - 20;  15 - 27;  23 - 25;  26 - 19;  30 - 21;  27 - 23;  18 - 27;  17 - 30;  27 - 24;  15 - 27;  23 - 22;  26 - 19;  34 - 15; 
 18 - 32;  28 - 14;  45 - 4;  14 - 36;  7 - 39;  15 - 27;  6 - 38;  17 - 25;  32 - 17;  4 - 38;  16 - 35;  5 - 37;  23 - 25;  9 - 33;  14 - 36;  22 - 27;  16 - 26;  17 - 32;  25 - 17;  18 - 26;  33 - 17;  7 - 35;  27 - 18;  4 - 43;  8 - 36;  21 - 28;  4 - 38;  36 - 6;  15 - 27;  15 - 36; 
 12 - 39;  17 - 25;  26 - 17;  19 - 24;  16 - 26;  13 - 36;  25 - 17;  26 - 16;  19 - 26;  28 - 17;  23 - 23;  39 - 12;  13 - 29;  31 - 20;  31 - 11;  27 - 15;  24 - 23;  8 - 35;  30 - 12;  34 - 16;  29 - 17;  34 - 8;  16 - 26;  13 - 32;  25 - 17;  37 - 7;  25 - 17;  27 - 15;  6 - 36;  23 - 20; 
 26 - 16;  3 - 45;  18 - 30;  27 - 15;  16 - 28;  27 - 22;  15 - 35;  42 - 5;  18 - 26;  27 - 21;  25 - 19;  8 - 35;  29 - 18;  14 - 37;  37 - 12;  16 - 31;  22 - 22;  27 - 22;  24 - 26;  41 - 7;  15 - 27;  19 - 26;  4 - 39;  16 - 26;  28 - 16;  29 - 13;  26 - 16;  15 - 27;  16 - 30;  18 - 32; 
 33 - 9;  27 - 20;  19 - 23;  38 - 4;  26 - 16;  8 - 36;  26 - 16;  13 - 33;  7 - 35;  25 - 17;  26 - 17;  35 - 8;  26 - 16;  23 - 19;  22 - 20;  4 - 38;  25 - 25;  39 - 7;  13 - 31;  15 - 27;  31 - 14;  19 - 23;  24 - 24;  14 - 28;  5 - 37;  27 - 23;  33 - 9;  28 - 15;  25 - 17;  34 - 8; 
 27 - 15;  34 - 10;  24 - 26;  30 - 16;  18 - 32;  14 - 28;  24 - 24;  19 - 31;  6 - 36;  34 - 13;  19 - 29;  26 - 16;  27 - 15;  18 - 26;  37 - 14;  39 - 12;  20 - 30;  5 - 37;  7 - 35;  7 - 44;  7 - 35;  20 - 24;  15 - 30;  17 - 25;  27 - 15;  22 - 25;  15 - 27;  38 - 12;  17 - 28;  15 - 27; 
 24 - 26;  31 - 19;  18 - 32;  29 - 17;  36 - 6;  19 - 23;  7 - 35;  22 - 28;  17 - 25;  16 - 26;  23 - 22;  16 - 26;  19 - 23;  27 - 24;  24 - 18;  19 - 23;  20 - 25;  12 - 34;  20 - 25;  39 - 12;  14 - 37;  26 - 16;  16 - 28;  17 - 28;  3 - 44;  6 - 36;  29 - 14;  35 - 16;  14 - 35;  26 - 20; 
 19 - 26;  27 - 18;  33 - 13;  34 - 13;  34 - 15;  39 - 8;  29 - 16;  16 - 34;  14 - 31;  35 - 14;  33 - 13;  27 - 15;  36 - 15;  24 - 27;  40 - 8;  17 - 26;  22 - 22;  16 - 26;  15 - 29;  18 - 31;  16 - 35;  16 - 33;  15 - 27;  26 - 25;  12 - 30;  27 - 15;  15 - 27;  25 - 18;  38 - 4;  17 - 25; 
 15 - 27;  36 - 9;  27 - 16;  16 - 29;  13 - 39;  35 - 14;  19 - 25;  11 - 31;  18 - 24;  33 - 9;  16 - 34;  38 - 4;  28 - 18;  28 - 20;  16 - 34;  23 - 19;  36 - 15;  27 - 24;  21 - 22;  16 - 26;  17 - 25;  32 - 10;  16 - 26;  19 - 26;  32 - 19;  35 - 15;  11 - 36;  18 - 30;  5 - 37;  45 - 4; 
 35 - 7;  27 - 18;  19 - 23;  25 - 26;  14 - 35;  35 - 14;  23 - 28;  17 - 29;  5 - 37;  28 - 18;  17 - 25;  39 - 3;  24 - 25;  29 - 14;  17 - 25;  25 - 17;  27 - 15;  5 - 37;  17 - 28;  13 - 31;  30 - 17;  5 - 40;  17 - 30;  16 - 26;  27 - 24;  13 - 29;  27 - 15;  17 - 34;  16 - 35;  26 - 23; 
 17 - 26;  10 - 40;  19 - 27;  2 - 45;  15 - 33;  15 - 27;  27 - 17;  24 - 18;  17 - 25;  38 - 4;  28 - 18;  30 - 18;  18 - 25;  20 - 31;  13 - 34;  11 - 37;  25 - 18;  6 - 42;  39 - 9;  14 - 28;  31 - 16;  27 - 15;  13 - 33;  33 - 14;  26 - 19;  25 - 21;  18 - 25;  35 - 10;  16 - 28;  16 - 26; 
 37 - 14;  16 - 26;  27 - 15;  15 - 27;  17 - 25;  24 - 27;  16 - 27;  25 - 26;  22 - 22;  4 - 38;  15 - 27;  22 - 27;  27 - 15;  36 - 9;  23 - 19;  15 - 27;  24 - 23;  25 - 19;  13 - 31;  27 - 16;  37 - 9;  11 - 33;  7 - 35;  14 - 37;  29 - 13;  15 - 33;  29 - 15;  22 - 25;  5 - 37;  25 - 25; 
 27 - 16;  31 - 16;  24 - 19;  30 - 17;  38 - 4;  25 - 26;  17 - 25;  14 - 28;  37 - 6;  30 - 17;  17 - 30;  28 - 17;  21 - 21;  16 - 26;  38 - 4;  14 - 36;  24 - 26;  23 - 20;  36 - 11;  24 - 18;  36 - 6;  6 - 45;  27 - 24;  47 - 3;  2 - 40;  31 - 15;  14 - 31;  13 - 29;  26 - 19;  3 - 46; 
 9 - 36;  27 - 15;  27 - 17;  27 - 16;  30 - 13;  42 - 5;  19 - 23;  48 - 2;  38 - 8;  10 - 40;  5 - 39;  19 - 23;  4 - 38;  32 - 10;  15 - 28;  9 - 42;  36 - 13;  26 - 16;  26 - 19;  6 - 36;  25 - 18;  20 - 26;  19 - 29;  22 - 20;  4 - 38;  25 - 17;  24 - 26;  38 - 4;  17 - 26;  35 - 8; 
 17 - 25;  17 - 26;  35 - 12;  18 - 30;  18 - 25;  12 - 31;  24 - 18;  4 - 44;  17 - 26;  36 - 14;  8 - 35;  23 - 19;  20 - 31;  29 - 16;  27 - 17;  23 - 27;  25 - 17;  8 - 34;  26 - 16;  35 - 16;  9 - 36;  26 - 23;  25 - 26;  20 - 24;  6 - 36;  14 - 28;  23 - 19;  12 - 30;  27 - 16;  35 - 7; 
 25 - 17;  35 - 16;  22 - 24;  10 - 33;  13 - 29;  23 - 19;  13 - 36;  34 - 14;  9 - 38;  26 - 25;  21 - 29;  37 - 13;  16 - 28;  18 - 30;  17 - 25;  18 - 25;  8 - 37;  27 - 17;  10 - 37;  17 - 33;  29 - 18;  28 - 16;  5 - 37;  3 - 39;  29 - 21;  23 - 21;  19 - 25;  19 - 26;  24 - 25;  17 - 26; 
 14 - 33;  38 - 6;  14 - 28;  11 - 31;  4 - 39;  32 - 16;  12 - 39;  17 - 30;  34 - 17;  19 - 29;  38 - 11;  32 - 16;  33 - 13;  12 - 30;  17 - 25;  25 - 24;  36 - 15;  31 - 11;  38 - 13;  39 - 3;  5 - 37;  28 - 16;  33 - 9;  12 - 30;  5 - 42;  25 - 18;  28 - 14;  15 - 27;  16 - 26;  8 - 43; 
 17 - 25;  24 - 19;  26 - 18;  16 - 26;  27 - 15;  27 - 20;  19 - 25;  42 - 6;  0 - 46;  19 - 23;  4 - 38;  26 - 23;  24 - 18;  13 - 34;  25 - 25;  20 - 22;  26 - 16;  7 - 35;  20 - 28;  19 - 24;  37 - 13;  35 - 15;  39 - 9;  21 - 23;  28 - 20;  21 - 21;  1 - 43;  20 - 27;  4 - 39;  37 - 12; 
 23 - 19;  19 - 23;  12 - 30;  27 - 15;  36 - 12;  16 - 26;  37 - 5;  18 - 27;  39 - 5;  15 - 27;  13 - 29;  19 - 24;  19 - 23;  29 - 13;  22 - 26;  27 - 15;  41 - 7;  27 - 17;  17 - 33;  13 - 38;  29 - 13;  7 - 35;  29 - 16;  14 - 28;  24 - 18;  5 - 39;  11 - 31;  5 - 42;  12 - 39;  34 - 14; 
 38 - 13;  44 - 6;  10 - 38;  20 - 22;  24 - 23;  28 - 17;  18 - 24;  6 - 44;  16 - 26;  15 - 27;  16 - 26;  25 - 17;  19 - 23;  27 - 16;  25 - 17;  43 - 5;  14 - 29;  17 - 25;  15 - 27;  21 - 23;  37 - 9;  2 - 47;  4 - 38;  3 - 40;  15 - 28;  26 - 23;  48 - 2;  35 - 13;  17 - 25;  35 - 7; 
 32 - 17;  29 - 13;  24 - 26;  27 - 21;  25 - 23;  35 - 9;  17 - 25;  30 - 12;  6 - 36;  35 - 12;  28 - 14;  12 - 30;  26 - 24;  6 - 36;  33 - 13;  24 - 18;  22 - 20;  25 - 18;  16 - 26;  21 - 23;  4 - 38;  30 - 14;  28 - 14;  29 - 15;  28 - 17;  14 - 35;  23 - 24;  35 - 7;  28 - 15;  9 - 33; 
 43 - 4;  37 - 5;  19 - 24;  17 - 25;  37 - 5;  31 - 13;  27 - 24;  13 - 36;  23 - 19;  8 - 34;  11 - 35;  12 - 33;  23 - 23;  10 - 37;  28 - 21;  18 - 24;  14 - 31;  16 - 30;  35 - 15;  4 - 38;  22 - 23;  29 - 21;  10 - 41;  29 - 22;  6 - 36;  14 - 33;  13 - 33;  20 - 25;  15 - 30;  15 - 29; 
 5 - 37;  16 - 33;  10 - 36;  16 - 26;  28 - 14;  38 - 10;  27 - 24;  14 - 29;  6 - 36;  42 - 7;  20 - 22;  10 - 35;  28 - 14;  16 - 26;  15 - 35;  37 - 5;  15 - 28;  36 - 11;  16 - 29;  24 - 18;  17 - 28;  23 - 19;  27 - 24;  18 - 31;  3 - 47;  12 - 30;  24 - 25;  16 - 31;  18 - 31;  14 - 28; 
 28 - 22;  12 - 37;  23 - 27;  18 - 26;  25 - 21;  16 - 28;  38 - 4;  6 - 36;  12 - 30;  15 - 33;  34 - 16;  29 - 14;  27 - 15;  14 - 28;  17 - 31;  9 - 33;  28 - 14;  14 - 35;  15 - 27;  25 - 17;  23 - 19;  18 - 28;  12 - 30;  14 - 35;  14 - 33;  16 - 26;  31 - 13;  17 - 28;  24 - 18;  15 - 27; 
 26 - 18;  15 - 28;  23 - 19;  22 - 20;  23 - 23;  26 - 16;  37 - 6;  26 - 16;  24 - 24;  24 - 26;  19 - 27;  23 - 19;  14 - 28;  14 - 28;  38 - 12;  8 - 35;  16 - 26;  27 - 15;  33 - 18;  27 - 15;  17 - 29;  25 - 21;  21 - 25;  13 - 30;  26 - 19;  3 - 42;  34 - 8;  37 - 10;  5 - 40;  3 - 39; 
 46 - 5;  16 - 28;  14 - 28;  11 - 39;  8 - 40;  25 - 24;  29 - 17;  25 - 17;  7 - 36;  18 - 24;  18 - 25;  27 - 19;  18 - 24;  20 - 24;  26 - 16;  13 - 29;  34 - 17;  16 - 26;  27 - 15;  29 - 18;  18 - 26;  27 - 18;  29 - 13;  29 - 22;  19 - 28;  2 - 47;  6 - 42;  26 - 17;  20 - 26;  6 - 36; 
 19 - 23;  38 - 8;  45 - 3;  16 - 28;  26 - 16;  36 - 8;  16 - 26;  18 - 24;  35 - 14;  16 - 26;  26 - 18;  14 - 28;  16 - 26;  16 - 26;  13 - 29;  44 - 2;  17 - 27;  22 - 27;  24 - 18;  34 - 15;  20 - 29;  27 - 16;  32 - 15;  8 - 34;  40 - 7;  4 - 45;  32 - 18;  5 - 37;  15 - 34;  7 - 44; 
 25 - 18;  5 - 43;  44 - 5;  29 - 19;  15 - 31;  41 - 8;  21 - 26;  37 - 12;  4 - 38;  13 - 32;  38 - 4;  28 - 16;  38 - 4;  25 - 20;  25 - 17;  27 - 15;  28 - 20;  30 - 12;  17 - 26;  34 - 10;  35 - 15;  23 - 26;  33 - 9;  14 - 31;  17 - 25;  6 - 37;  30 - 13;  39 - 11;  1 - 41;  15 - 27; 
 27 - 18;  28 - 16;  14 - 28;  29 - 13;  27 - 15;  16 - 26;  25 - 17;  26 - 23;  28 - 22;  24 - 18;  16 - 26;  17 - 26;  21 - 25;  11 - 36;  14 - 31;  25 - 22;  33 - 18;  21 - 21;  4 - 45;  38 - 12;  16 - 30;  20 - 24;  30 - 21;  16 - 35;  12 - 32;  35 - 7;  33 - 15;  29 - 16;  16 - 27;  28 - 19; 
 17 - 29;  32 - 13;  38 - 12;  5 - 37;  25 - 17;  33 - 15;  37 - 13;  37 - 6;  26 - 22;  26 - 17;  27 - 15;  16 - 28;  15 - 33;  30 - 19;  35 - 9;  10 - 36;  35 - 13;  19 - 31;  35 - 15;  34 - 15;  15 - 36;  19 - 23;  8 - 34;  28 - 14;  29 - 13;  20 - 27;  24 - 18;  26 - 16;  25 - 17;  34 - 13; 
 34 - 14;  30 - 12;  22 - 20;  32 - 13;  28 - 15;  15 - 27;  7 - 36;  26 - 18;  9 - 37;  20 - 31;  28 - 14;  14 - 28;  29 - 15;  27 - 16;  15 - 33;  21 - 28;  4 - 47;  19 - 26;  4 - 40;  17 - 32;  17 - 25;  44 - 3;  14 - 34;  2 - 47;  16 - 26;  25 - 22;  37 - 6;  30 - 17;  24 - 23;  16 - 32; 
 25 - 17;  26 - 16;  40 - 2;  26 - 25;  15 - 29;  13 - 29;  26 - 24;  37 - 5;  16 - 27;  32 - 18;  44 - 7;  40 - 9;  16 - 26;  42 - 8;  5 - 39;  28 - 14;  35 - 14;  6 - 36;  5 - 38;  17 - 25;  34 - 12;  8 - 34;  12 - 33;  15 - 27;  21 - 24;  35 - 14;  19 - 25;  0 - 46;  30 - 19;  27 - 20; 
 38 - 4;  26 - 21;  11 - 37;  23 - 26;  28 - 17;  28 - 20;  19 - 24;  13 - 34;  11 - 38;  15 - 28;  21 - 29;  26 - 16;  27 - 15;  8 - 34;  12 - 38;  17 - 25;  8 - 37;  30 - 12;  19 - 23;  28 - 23;  27 - 15;  36 - 6;  22 - 26;  25 - 17;  5 - 45;  2 - 47;  32 - 19;  16 - 26;  25 - 25;  34 - 15; 
 19 - 25;  8 - 34;  22 - 25;  26 - 22;  38 - 9;  16 - 28;  12 - 35;  16 - 35;  17 - 25;  16 - 35;  21 - 30;  36 - 6;  13 - 29;  25 - 19;  25 - 17;  35 - 13;  29 - 22;  36 - 7;  26 - 22;  42 - 8;  16 - 27;  24 - 25;  4 - 39;  25 - 17;  12 - 34;  9 - 33;  14 - 32;  13 - 29;  15 - 34;  30 - 16; 
 32 - 10;  40 - 2;  27 - 15;  36 - 8;  17 - 25;  27 - 17;  22 - 25;  28 - 19;  24 - 21;  30 - 17;  8 - 37;  35 - 13;  24 - 23;  13 - 29;  24 - 26;  14 - 36;  21 - 28;  25 - 17;  33 - 16;  29 - 16;  23 - 19;  23 - 26;  5 - 37;  32 - 10;  15 - 27;  22 - 24;  39 - 4;  3 - 39;  27 - 24;  3 - 48; 
 30 - 19;  25 - 17;  34 - 13;  24 - 18;  28 - 14;  6 - 40;  17 - 25;  14 - 28;  8 - 35;  26 - 18;  25 - 23;  17 - 25;  25 - 22;  30 - 16;  35 - 7;  16 - 26;  17 - 25;  32 - 13;  18 - 27;  17 - 25;  32 - 10;  5 - 37;  15 - 34;  26 - 16;  17 - 29;  30 - 17;  6 - 36;  36 - 7;  20 - 29;  15 - 27; 
 15 - 30;  6 - 36;  28 - 14;  23 - 22;  6 - 36;  22 - 27;  35 - 15;  36 - 11;  25 - 17;  3 - 39;  24 - 18;  17 - 27;  8 - 34;  18 - 27;  33 - 13;  18 - 31;  27 - 17;  14 - 28;  23 - 19;  4 - 42;  29 - 15;  11 - 34;  16 - 26;  27 - 21;  24 - 26;  25 - 18;  15 - 27;  17 - 31;  15 - 34;  18 - 28; 
 24 - 19;  37 - 5;  15 - 27;  35 - 16;  34 - 8;  14 - 34;  6 - 44;  6 - 37;  16 - 26;  18 - 26;  29 - 22;  12 - 30;  18 - 25;  30 - 14;  17 - 26;  15 - 27;  17 - 29;  27 - 21;  17 - 27;  27 - 24;  30 - 20;  27 - 15;  26 - 18;  11 - 37;  8 - 36;  36 - 10;  18 - 24;  16 - 26;  18 - 32;  8 - 34; 
