4,98046875; -229,5726776123047; -118,54076862335205; 13,368252277374268; 5062,51953125; 909,5895843505859; -148,490234375; 1051,9290161132812; -361,6962890625; 222,20684814453125; 214,411376953125; 665,0942840576172; 5417,128402709961; -96,8465576171875; -169,88055419921875; 3682,0852661132812; 87,5712890625; -184,78369140625; 5209,533405423164; 717,1171875; -337,8397216796875; 70,984375; -364,316650390625; 106,30621337890625; -256,44476318359375; 11,57208251953125; -342,74298095703125; 117,14566040039062; -221,28251552581787; 883,940477848053; 
-409,2680675983429; 303,5500008338131; 373,45039243259816; 509,27396191791195; -276,91393589042127; 355,37116191325094; 53,404566783457994; 382,6648483276367; 277,1690216064453; -262,51397705078125; 167,1697769165039; -169,98412084579468; 456,360595703125; 6,353654384613037; -408,29071044921875; 69,5133056640625; -130,17106676101685; -42,7254878282547; 126,64767456054688; -105,646728515625; -16,30575180053711; 108,35980224609375; -197,10299682617188; -304,158203125; -97,45672607421875; -283,9040193557739; -266,8291015625; 709,36962890625; -190,5712890625; 424,30126953125; 
744,7608254551888; 494,09102317492943; 592,4818341773629; 411,7544970884919; 43,87264492594113; 593,2809178829193; -69,6266832947731; 864,5719604492188; 5774,8759765625; 48,09698486328125; 5422,677917480469; 14,054356575012207; 5530,350257873535; -153,6865348815918; 1648,9993286132812; -318,29911375045776; 5542,74772644043; 417,7545784711838; -38,083984375; 654,4433059692383; 1567,1357421875; 5486,9884033203125; 268,888671875; 365,6115279197693; 509,828125; 798,2401123046875; 1034,9520263671875; 1054,7549078464508; 279,431396484375; 5875,65625; 
7074,458603184721; 5437,048112635524; 543,8868030037065; 1369,6678946521133; 5824,58636585623; 978,9206695454195; 5893,91890604794; 5743,8809814453125; 5764,114196777344; 345,2345275878906; 5814,39813375473; 5520,04479932785; 1167,8564453125; 8023,120536804199; 1095,6359252929688; 837,2353515625; 3035,1066284179688; 410,8447265625; 1520,6307373046875; 766,5726623535156; 1215,727294921875; 6154,533020019531; 497,45144760608673; 434,1710205078125; 5656,55078125; 515,7086868286133; 5842,505889892578; 1406,4237060546875; 1214,2107543945312; 492,890625; 
8170,721924793033; 1001,3000351190567; 104,01288009126517; 1246,6922408915234; 1081,1078150066314; 916,6265295573976; 975,0086949689763; 1073,4244995117188; 5932,314125061035; 1215,302490234375; 5594,10595703125; 5694,3660888671875; 598,9580078125; 1263,6425170898438; 990,5205078125; 722,98291015625; 5885,024669647217; 3771,177001953125; 486,660888671875; 1443,3192749023438; 1155,6072142124176; 883,9681968688965; 905,1995086669922; 488,56878662109375; 2514,0653076171875; 5870,528043746948; 1154,8627319335938; 5653,239764094353; 1045,1282653808594; 5692,756850719452; 
488,3275435962714; 5974,215002788565; 1480,11786497524; 577,3468543067869; 258,01906443203916; 685,2351114032429; 518,8350692987442; 7979,349067687988; 974,5359447002411; 5916,4610595703125; 436,1175537109375; 5434,569732666016; 1159,9909057617188; 3664,483642578125; 999,6663208007812; 1392,3349609375; 5723,4232177734375; 5774,923907995224; 2939,2498779296875; 7078,787170410156; 5884,21084189415; 800,0905151367188; 5737,533157348633; 2923,7559814453125; 5590,7705078125; 6431,558288574219; 1355,6004028320312; 1077,7870483398438; 5996,6942138671875; 6129,437973022461; 
5431,212488770485; 5985,111230077222; 818,5867381320619; 2030,5632485364913; 1326,0729736178182; 5825,7531568557615; 465,5251989752902; 5523,850835800171; 998,7897338867188; 570,6365361213684; 746,2935266494751; 6157,5185546875; 3767,3502197265625; 914,935546875; 1340,7802124023438; 5414,919738769531; 760,15380859375; 467,97265625; 2482,9906005859375; 740,8488159179688; 947,0936801433563; 514,727710723877; 356,35037422180176; 1016,0186157226562; 5520,890292167664; 947,1349067687988; 1695,0076904296875; 1141,3943481445312; 2285,015625; 6699,171478271484; 
6542,08542938903; 8243,129619258281; 1034,7103953586243; 631,2723934073001; 702,6659611512082; 6249,066856890218; 1010,7529403402004; 5762,416809082031; 755,3271484375; 1227,4744720458984; 1823,14794921875; 6934,4326171875; 1404,5263671875; 1588,9140625; 6887,825012207031; 807,7026767730713; 372,22186279296875; 1235,6889038085938; 404,92433166503906; 5409,8330078125; 943,8815084695816; 353,10614013671875; 376,30165100097656; 277,3097229003906; 729,4826421737671; 1266,22802734375; 888,5908203125; 740,8713836669922; 2170,410400390625; 5673,575988769531; 
5652,255479208822; 5586,511556247249; 5548,776813362754; 6182,614240014926; 1690,4431671959464; 5822,4083394154; 914,992684094037; 1314,12890625; 5456,8487548828125; 940,1884155273438; 698,916015625; 5960,326454162598; 909,650447845459; 979,9031257629395; 1353,3953799009323; 1179,6879272460938; 5788,519702076912; 5804,5458984375; 1268,55078125; 2592,130859375; 493,88677978515625; 1240,4631958007812; 1206,98876953125; 3222,80029296875; 104,06048893928528; 1039,8255615234375; 525,7890625; 607,1503531932831; 826,556640625; 1317,0291137695312; 
1218,0463492235517; 5755,435066031027; 470,59741474640106; 3066,0538833754836; 528,4735248778015; 5598,89439994283; 1354,0227175396549; 5945,98583984375; 306,64019775390625; 1036,46875; 842,7135009765625; 5664,322811126709; 3245,10546875; 1190,1150512695312; 5988,656021118164; 5827,326736450195; 1890,6689453125; 5637,6409912109375; 5701,545928955078; 6057,838043212891; 7088,530426025391; 3016,183349609375; 685,7626953125; 698,2158203125; 430,7224349975586; 1429,86070561409; 5678,093658447266; 5408,7265625; 934,2167434692383; 5681,742326498032; 
