 35 - 14;  13 - 35;  36 - 6;  28 - 14;  13 - 35;  24 - 23;  26 - 16;  25 - 24;  38 - 4;  29 - 15;  15 - 36;  34 - 8;  28 - 15;  16 - 35;  38 - 13;  27 - 19;  13 - 35;  8 - 34;  15 - 27;  18 - 24;  10 - 36;  33 - 14;  6 - 36;  24 - 18;  15 - 27;  13 - 29;  31 - 11;  7 - 35;  24 - 26;  22 - 22; 
 24 - 18;  17 - 31;  18 - 27;  24 - 18;  33 - 16;  17 - 26;  38 - 12;  19 - 23;  16 - 28;  30 - 14;  12 - 36;  35 - 16;  27 - 15;  20 - 23;  16 - 31;  28 - 14;  13 - 33;  20 - 25;  38 - 13;  23 - 25;  28 - 19;  29 - 13;  16 - 26;  27 - 16;  8 - 34;  39 - 4;  34 - 17;  20 - 29;  18 - 24;  29 - 20; 
 24 - 23;  19 - 27;  2 - 40;  8 - 34;  14 - 28;  20 - 25;  27 - 15;  24 - 23;  27 - 15;  7 - 35;  17 - 25;  26 - 16;  26 - 16;  26 - 20;  16 - 26;  25 - 17;  13 - 29;  35 - 13;  23 - 19;  33 - 14;  22 - 24;  21 - 21;  2 - 40;  3 - 48;  7 - 39;  2 - 44;  2 - 48;  21 - 28;  12 - 39;  18 - 28; 
 38 - 4;  37 - 12;  13 - 35;  25 - 17;  16 - 26;  43 - 5;  26 - 18;  18 - 33;  17 - 25;  37 - 5;  3 - 39;  35 - 11;  30 - 17;  25 - 25;  12 - 33;  29 - 13;  39 - 4;  26 - 16;  29 - 21;  38 - 8;  22 - 22;  28 - 14;  11 - 40;  25 - 17;  12 - 30;  21 - 28;  12 - 35;  15 - 27;  3 - 40;  18 - 24; 
 26 - 16;  20 - 25;  18 - 25;  14 - 28;  25 - 17;  16 - 34;  16 - 35;  41 - 10;  40 - 5;  10 - 40;  4 - 38;  15 - 30;  17 - 25;  6 - 36;  28 - 14;  37 - 13;  19 - 29;  38 - 6;  27 - 25;  13 - 30;  4 - 38;  17 - 31;  4 - 43;  14 - 28;  6 - 36;  1 - 41;  5 - 37;  24 - 18;  3 - 39;  25 - 21; 
 15 - 27;  13 - 30;  25 - 21;  27 - 16;  15 - 36;  27 - 15;  29 - 13;  37 - 5;  15 - 27;  15 - 30;  4 - 46;  15 - 31;  25 - 23;  24 - 25;  24 - 18;  39 - 3;  29 - 13;  16 - 26;  29 - 13;  13 - 37;  25 - 26;  27 - 15;  16 - 33;  24 - 18;  28 - 14;  44 - 5;  0 - 48;  1 - 41;  27 - 18;  13 - 29; 
 19 - 23;  26 - 16;  26 - 17;  28 - 18;  12 - 33;  19 - 23;  5 - 37;  32 - 13;  31 - 15;  23 - 27;  26 - 16;  17 - 34;  32 - 16;  29 - 21;  37 - 7;  20 - 26;  15 - 27;  40 - 6;  35 - 7;  17 - 26;  31 - 11;  17 - 25;  25 - 22;  33 - 17;  27 - 16;  1 - 42;  18 - 26;  25 - 17;  22 - 24;  13 - 29; 
 16 - 26;  13 - 34;  26 - 24;  31 - 17;  37 - 5;  12 - 32;  28 - 21;  19 - 28;  17 - 25;  25 - 18;  27 - 20;  14 - 28;  7 - 37;  24 - 25;  17 - 27;  35 - 8;  16 - 26;  40 - 3;  21 - 22;  6 - 37;  7 - 36;  8 - 34;  15 - 29;  12 - 30;  35 - 15;  1 - 41;  3 - 42;  13 - 29;  29 - 14;  30 - 12; 
 2 - 40;  19 - 26;  36 - 15;  5 - 38;  34 - 8;  32 - 17;  17 - 27;  20 - 23;  16 - 26;  29 - 14;  27 - 18;  28 - 14;  38 - 6;  26 - 16;  25 - 17;  28 - 14;  25 - 17;  25 - 24;  17 - 25;  16 - 26;  29 - 19;  29 - 15;  1 - 47;  21 - 21;  21 - 28;  30 - 20;  24 - 20;  13 - 29;  12 - 30;  35 - 9; 
 37 - 5;  14 - 28;  24 - 18;  13 - 29;  9 - 37;  23 - 19;  27 - 15;  14 - 28;  30 - 15;  28 - 14;  19 - 23;  30 - 21;  31 - 16;  28 - 14;  26 - 16;  18 - 28;  28 - 14;  37 - 5;  28 - 20;  29 - 13;  17 - 25;  18 - 33;  27 - 15;  13 - 36;  27 - 15;  17 - 26;  4 - 39;  2 - 42;  2 - 42;  16 - 26; 
