 29 - 13;  37 - 6;  12 - 35;  39 - 3;  29 - 13;  30 - 13;  26 - 16;  17 - 25;  36 - 6;  18 - 32;  24 - 25;  27 - 23;  17 - 25;  18 - 24;  28 - 14;  25 - 17;  30 - 14;  18 - 29;  29 - 22;  39 - 7;  24 - 24;  28 - 18;  18 - 26;  5 - 43;  14 - 30;  40 - 2;  28 - 14;  28 - 18;  36 - 15;  32 - 13; 
 42 - 1;  17 - 28;  46 - 4;  31 - 13;  25 - 26;  39 - 12;  35 - 7;  37 - 5;  36 - 6;  21 - 23;  40 - 2;  17 - 28;  30 - 17;  35 - 11;  22 - 20;  5 - 37;  15 - 32;  37 - 7;  42 - 6;  35 - 14;  14 - 28;  29 - 13;  19 - 23;  38 - 13;  28 - 14;  34 - 13;  17 - 31;  27 - 22;  28 - 14;  19 - 23; 
 39 - 12;  32 - 16;  18 - 24;  15 - 27;  37 - 12;  22 - 24;  35 - 8;  20 - 31;  32 - 12;  29 - 13;  28 - 18;  18 - 26;  19 - 24;  28 - 14;  23 - 26;  15 - 27;  27 - 15;  24 - 27;  26 - 19;  32 - 11;  19 - 31;  17 - 25;  37 - 5;  38 - 4;  20 - 30;  7 - 35;  38 - 8;  22 - 25;  12 - 36;  23 - 27; 
 39 - 5;  18 - 24;  18 - 26;  39 - 12;  26 - 16;  48 - 2;  27 - 22;  28 - 14;  12 - 30;  40 - 7;  36 - 12;  27 - 23;  15 - 34;  16 - 27;  32 - 13;  35 - 15;  17 - 25;  38 - 11;  30 - 12;  26 - 16;  41 - 6;  27 - 15;  19 - 24;  27 - 15;  39 - 3;  3 - 47;  35 - 7;  28 - 14;  34 - 8;  20 - 29; 
 37 - 13;  28 - 16;  28 - 15;  31 - 12;  19 - 26;  41 - 5;  26 - 16;  40 - 2;  32 - 18;  26 - 16;  34 - 14;  29 - 15;  36 - 6;  21 - 21;  15 - 36;  25 - 22;  22 - 27;  45 - 2;  17 - 25;  17 - 25;  36 - 6;  44 - 2;  16 - 31;  17 - 26;  24 - 22;  19 - 23;  35 - 7;  16 - 27;  20 - 30;  40 - 11; 
 37 - 11;  23 - 26;  19 - 23;  32 - 16;  19 - 23;  40 - 2;  18 - 32;  29 - 16;  37 - 8;  15 - 27;  33 - 16;  27 - 15;  35 - 12;  21 - 26;  35 - 16;  23 - 19;  39 - 3;  29 - 13;  25 - 26;  37 - 7;  26 - 17;  36 - 15;  28 - 19;  29 - 13;  16 - 32;  3 - 39;  27 - 21;  41 - 7;  24 - 18;  28 - 14; 
 16 - 26;  46 - 5;  38 - 4;  36 - 6;  29 - 15;  7 - 38;  43 - 1;  27 - 15;  33 - 10;  21 - 26;  21 - 21;  22 - 25;  37 - 5;  31 - 11;  43 - 4;  31 - 16;  11 - 37;  22 - 26;  30 - 15;  38 - 13;  28 - 14;  27 - 15;  29 - 13;  24 - 18;  37 - 7;  15 - 27;  28 - 14;  39 - 3;  37 - 11;  37 - 12; 
 29 - 17;  27 - 15;  26 - 16;  29 - 13;  19 - 24;  30 - 15;  29 - 13;  31 - 18;  40 - 5;  36 - 13;  13 - 34;  27 - 15;  17 - 25;  30 - 13;  23 - 25;  29 - 20;  36 - 6;  15 - 27;  37 - 5;  18 - 28;  11 - 37;  19 - 23;  27 - 15;  18 - 33;  38 - 4;  20 - 30;  36 - 11;  18 - 24;  13 - 35;  40 - 2; 
 30 - 12;  26 - 19;  33 - 16;  41 - 7;  20 - 24;  30 - 18;  37 - 10;  38 - 5;  16 - 32;  33 - 16;  26 - 16;  17 - 28;  29 - 13;  8 - 34;  37 - 12;  33 - 14;  17 - 25;  38 - 4;  18 - 24;  18 - 24;  32 - 11;  28 - 17;  37 - 14;  30 - 12;  11 - 32;  17 - 25;  17 - 34;  37 - 7;  34 - 15;  28 - 14; 
 28 - 14;  24 - 18;  17 - 25;  34 - 11;  31 - 20;  20 - 22;  18 - 24;  24 - 25;  33 - 18;  30 - 16;  31 - 11;  16 - 26;  36 - 11;  30 - 13;  34 - 14;  38 - 4;  12 - 34;  32 - 12;  20 - 29;  30 - 12;  19 - 23;  39 - 3;  16 - 29;  42 - 4;  18 - 24;  39 - 10;  36 - 15;  16 - 32;  39 - 8;  33 - 11; 
 20 - 22;  26 - 21;  30 - 12;  7 - 35;  19 - 28;  24 - 18;  45 - 3;  26 - 16;  33 - 13;  18 - 33;  16 - 32;  28 - 14;  16 - 26;  29 - 13;  23 - 19;  27 - 22;  28 - 17;  9 - 42;  35 - 7;  49 - 1;  20 - 22;  28 - 23;  3 - 45;  28 - 17;  8 - 34;  25 - 17;  34 - 14;  37 - 6;  20 - 27;  41 - 8; 
 30 - 14;  17 - 28;  31 - 11;  36 - 6;  17 - 25;  9 - 33;  15 - 27;  26 - 16;  46 - 0;  39 - 5;  27 - 17;  28 - 14;  43 - 5;  29 - 13;  44 - 7;  16 - 28;  37 - 14;  37 - 5;  29 - 14;  38 - 4;  30 - 14;  22 - 28;  30 - 15;  20 - 22;  2 - 40;  43 - 7;  10 - 37;  24 - 18;  10 - 41;  31 - 16; 
 25 - 21;  37 - 6;  16 - 31;  17 - 34;  25 - 24;  19 - 24;  34 - 14;  34 - 13;  39 - 3;  21 - 26;  26 - 16;  28 - 14;  27 - 24;  20 - 23;  20 - 26;  28 - 14;  16 - 26;  24 - 18;  22 - 25;  16 - 26;  33 - 13;  20 - 22;  28 - 14;  7 - 35;  23 - 23;  16 - 26;  31 - 13;  27 - 20;  29 - 13;  2 - 40; 
 29 - 13;  22 - 23;  26 - 16;  27 - 16;  40 - 4;  9 - 33;  15 - 27;  20 - 22;  26 - 21;  25 - 22;  28 - 14;  41 - 1;  29 - 16;  37 - 5;  27 - 22;  32 - 15;  28 - 14;  37 - 9;  23 - 26;  42 - 4;  33 - 16;  31 - 16;  26 - 16;  27 - 16;  37 - 14;  38 - 6;  30 - 16;  13 - 34;  6 - 36;  23 - 20; 
 29 - 17;  31 - 16;  38 - 7;  20 - 26;  25 - 17;  44 - 5;  27 - 15;  39 - 3;  42 - 0;  16 - 26;  7 - 35;  37 - 12;  28 - 14;  28 - 14;  45 - 4;  25 - 25;  33 - 11;  38 - 4;  38 - 13;  25 - 22;  30 - 12;  39 - 4;  19 - 24;  5 - 38;  37 - 10;  29 - 16;  11 - 31;  17 - 25;  17 - 25;  33 - 11; 
 19 - 26;  27 - 15;  31 - 20;  17 - 25;  39 - 11;  27 - 16;  22 - 24;  30 - 15;  23 - 26;  31 - 11;  26 - 24;  29 - 14;  22 - 24;  30 - 17;  31 - 17;  43 - 3;  29 - 17;  41 - 2;  27 - 15;  18 - 24;  38 - 4;  46 - 2;  17 - 28;  47 - 3;  31 - 16;  27 - 24;  12 - 33;  7 - 38;  27 - 19;  17 - 25; 
 31 - 12;  26 - 16;  44 - 0;  20 - 28;  27 - 17;  41 - 2;  47 - 4;  39 - 3;  29 - 13;  29 - 14;  41 - 3;  30 - 12;  42 - 0;  26 - 16;  47 - 3;  47 - 2;  28 - 14;  28 - 18;  17 - 25;  41 - 7;  6 - 36;  18 - 24;  22 - 28;  34 - 16;  41 - 2;  9 - 37;  12 - 34;  45 - 3;  31 - 11;  26 - 25; 
 39 - 5;  27 - 21;  30 - 12;  44 - 6;  43 - 8;  29 - 14;  37 - 7;  37 - 8;  27 - 24;  38 - 4;  25 - 26;  27 - 16;  28 - 17;  31 - 11;  6 - 36;  20 - 27;  12 - 35;  42 - 5;  36 - 6;  34 - 11;  20 - 23;  17 - 26;  45 - 2;  10 - 32;  16 - 26;  16 - 26;  2 - 42;  29 - 13;  23 - 19;  38 - 5; 
 41 - 3;  26 - 17;  20 - 23;  37 - 5;  18 - 27;  18 - 27;  31 - 11;  39 - 3;  25 - 17;  28 - 15;  19 - 23;  16 - 27;  30 - 18;  18 - 24;  7 - 38;  20 - 22;  33 - 16;  23 - 19;  44 - 7;  29 - 13;  31 - 15;  16 - 28;  14 - 28;  4 - 38;  33 - 12;  30 - 21;  4 - 38;  40 - 6;  40 - 2;  24 - 18; 
 12 - 31;  36 - 10;  16 - 31;  29 - 13;  18 - 24;  46 - 1;  38 - 4;  31 - 13;  37 - 5;  9 - 33;  27 - 24;  31 - 12;  27 - 15;  29 - 13;  24 - 26;  24 - 27;  29 - 21;  39 - 11;  29 - 14;  19 - 26;  27 - 16;  28 - 23;  8 - 36;  25 - 17;  2 - 43;  19 - 31;  21 - 26;  27 - 17;  21 - 30;  11 - 37; 
 19 - 25;  40 - 9;  29 - 13;  13 - 29;  31 - 11;  28 - 14;  40 - 7;  16 - 26;  40 - 8;  33 - 9;  29 - 13;  38 - 12;  39 - 4;  31 - 17;  18 - 24;  20 - 28;  27 - 23;  33 - 15;  21 - 27;  20 - 25;  16 - 29;  44 - 1;  18 - 30;  4 - 38;  26 - 20;  31 - 13;  31 - 16;  32 - 13;  2 - 41;  27 - 15; 
 24 - 26;  29 - 13;  28 - 14;  8 - 38;  32 - 10;  38 - 7;  41 - 5;  16 - 27;  30 - 15;  29 - 13;  5 - 37;  37 - 14;  29 - 15;  23 - 26;  15 - 27;  40 - 2;  36 - 13;  32 - 16;  30 - 12;  6 - 36;  17 - 31;  38 - 10;  25 - 21;  32 - 13;  23 - 28;  26 - 16;  17 - 28;  22 - 22;  42 - 5;  26 - 20; 
 43 - 6;  26 - 16;  16 - 26;  34 - 11;  30 - 12;  38 - 4;  30 - 14;  16 - 26;  20 - 22;  26 - 16;  21 - 22;  36 - 14;  38 - 4;  16 - 26;  36 - 6;  18 - 24;  7 - 35;  25 - 26;  28 - 14;  29 - 13;  19 - 23;  37 - 13;  32 - 17;  13 - 30;  1 - 41;  35 - 13;  23 - 26;  15 - 29;  37 - 11;  28 - 14; 
 26 - 16;  26 - 16;  40 - 2;  28 - 14;  19 - 32;  38 - 4;  28 - 14;  23 - 28;  36 - 6;  27 - 17;  33 - 14;  18 - 31;  37 - 5;  26 - 22;  34 - 8;  7 - 35;  44 - 2;  24 - 25;  19 - 27;  34 - 8;  29 - 14;  22 - 26;  27 - 16;  39 - 6;  27 - 17;  29 - 13;  41 - 7;  21 - 30;  15 - 35;  27 - 16; 
 45 - 4;  16 - 26;  18 - 24;  15 - 27;  11 - 36;  39 - 3;  40 - 3;  17 - 33;  29 - 13;  23 - 22;  39 - 4;  27 - 15;  39 - 6;  39 - 3;  11 - 35;  34 - 13;  44 - 4;  33 - 17;  36 - 15;  32 - 17;  22 - 25;  49 - 1;  12 - 32;  37 - 11;  36 - 13;  15 - 27;  4 - 42;  26 - 16;  13 - 29;  16 - 31; 
 36 - 6;  48 - 3;  33 - 15;  25 - 25;  17 - 27;  35 - 12;  26 - 24;  26 - 16;  29 - 22;  45 - 1;  30 - 12;  40 - 5;  15 - 27;  23 - 26;  21 - 28;  16 - 27;  6 - 36;  44 - 5;  16 - 26;  37 - 5;  36 - 6;  20 - 22;  37 - 7;  6 - 40;  37 - 6;  12 - 33;  28 - 23;  37 - 5;  24 - 18;  25 - 24; 
 20 - 26;  27 - 15;  16 - 33;  31 - 15;  24 - 25;  24 - 18;  26 - 16;  21 - 29;  27 - 23;  38 - 9;  26 - 16;  37 - 5;  27 - 15;  36 - 13;  20 - 30;  18 - 24;  23 - 26;  36 - 9;  35 - 7;  31 - 14;  28 - 15;  23 - 21;  19 - 23;  19 - 25;  25 - 25;  18 - 24;  23 - 19;  28 - 14;  35 - 14;  29 - 15; 
 36 - 14;  18 - 28;  40 - 4;  40 - 2;  28 - 14;  26 - 16;  35 - 15;  25 - 17;  37 - 14;  19 - 24;  31 - 16;  38 - 4;  13 - 30;  39 - 3;  29 - 21;  34 - 11;  17 - 25;  30 - 20;  8 - 36;  37 - 12;  28 - 23;  40 - 5;  3 - 45;  25 - 17;  30 - 19;  37 - 6;  30 - 18;  25 - 25;  23 - 19;  17 - 25; 
 21 - 21;  37 - 5;  16 - 26;  34 - 12;  26 - 23;  33 - 16;  20 - 25;  38 - 4;  31 - 14;  32 - 14;  31 - 20;  17 - 25;  32 - 12;  36 - 14;  9 - 37;  30 - 14;  28 - 17;  24 - 25;  23 - 27;  28 - 21;  23 - 28;  13 - 32;  34 - 16;  15 - 35;  28 - 14;  7 - 35;  42 - 1;  2 - 47;  14 - 34;  32 - 16; 
 6 - 36;  26 - 21;  22 - 22;  31 - 17;  40 - 5;  18 - 24;  47 - 4;  27 - 16;  17 - 25;  28 - 14;  45 - 4;  29 - 13;  18 - 24;  40 - 4;  33 - 17;  16 - 26;  42 - 3;  19 - 23;  29 - 13;  25 - 18;  16 - 26;  15 - 27;  28 - 14;  14 - 28;  17 - 31;  35 - 13;  29 - 13;  32 - 12;  29 - 15;  3 - 48; 
 29 - 16;  41 - 3;  15 - 36;  40 - 10;  17 - 30;  19 - 25;  23 - 19;  16 - 26;  36 - 15;  30 - 17;  7 - 44;  16 - 27;  26 - 16;  38 - 4;  36 - 12;  27 - 15;  27 - 15;  27 - 23;  27 - 15;  29 - 14;  19 - 23;  43 - 3;  18 - 31;  29 - 17;  28 - 16;  38 - 8;  36 - 6;  40 - 2;  35 - 15;  11 - 32; 
 18 - 33;  31 - 19;  20 - 22;  43 - 0;  47 - 3;  29 - 18;  19 - 24;  38 - 10;  41 - 1;  18 - 26;  29 - 16;  40 - 2;  30 - 19;  26 - 18;  38 - 12;  32 - 12;  34 - 17;  47 - 0;  25 - 17;  19 - 25;  27 - 21;  31 - 14;  12 - 39;  31 - 16;  12 - 30;  34 - 16;  12 - 32;  17 - 25;  28 - 21;  29 - 13; 
 16 - 35;  30 - 14;  37 - 6;  25 - 17;  41 - 7;  27 - 15;  19 - 24;  27 - 15;  23 - 21;  21 - 26;  36 - 6;  44 - 3;  47 - 4;  39 - 3;  16 - 33;  29 - 21;  18 - 29;  15 - 32;  16 - 26;  25 - 25;  25 - 21;  21 - 21;  38 - 6;  15 - 36;  40 - 7;  12 - 34;  27 - 15;  26 - 16;  45 - 5;  36 - 14; 
 31 - 14;  27 - 15;  48 - 1;  18 - 26;  29 - 13;  36 - 14;  37 - 6;  15 - 28;  7 - 35;  26 - 21;  39 - 3;  38 - 5;  17 - 25;  36 - 6;  38 - 8;  21 - 23;  27 - 23;  41 - 7;  19 - 27;  28 - 14;  25 - 17;  28 - 23;  14 - 31;  31 - 15;  34 - 14;  28 - 20;  26 - 16;  25 - 25;  16 - 26;  25 - 17; 
 39 - 6;  36 - 12;  30 - 12;  26 - 25;  40 - 10;  36 - 6;  8 - 34;  28 - 14;  41 - 9;  22 - 23;  38 - 4;  37 - 5;  35 - 16;  22 - 27;  8 - 34;  15 - 36;  26 - 25;  17 - 25;  25 - 17;  32 - 18;  23 - 26;  29 - 13;  2 - 46;  27 - 15;  18 - 25;  35 - 8;  22 - 25;  20 - 23;  37 - 6;  20 - 27; 
